Season,Matchday,Date,Home_Team,Away_Team,Score,Attendance,Home_Goals,Away_Goals,Target,Home_Team_Points,Away_Team_Points,Home_Form_5,Away_Form_5,Home_Rank,Away_Rank
2014,14,2014-12-22,Beitar Jerusalem,Hapoel Beer Sheva,0:3,12000,0.0,3.0,2,16,25,5,7,8,3
2014,15,2014-12-27,Hapoel Beer Sheva,Hapoel Petah Tikva,2:1,6500,2.0,1.0,0,28,14,10,7,3,12
2014,15,2014-12-27,Hapoel Acre,Ihud Bnei Sakhnin,1:3,3300,1.0,3.0,2,12,15,4,5,14,10
2014,15,2014-12-27,Maccabi Petah Tikva,Maccabi Netanya,0:1,0,0.0,1.0,2,19,15,7,4,5,10
2014,15,2014-12-27,FC Ashdod,Hapoel Haifa,0:1,0,0.0,1.0,2,17,14,8,6,9,11
2014,15,2014-12-27,Maccabi Haifa,Beitar Jerusalem,1:3,30000,1.0,3.0,2,19,16,10,5,6,11
2014,15,2014-12-28,Hapoel Raanana,Maccabi Tel Aviv,0:2,5000,0.0,2.0,2,14,32,4,13,13,2
2014,15,2014-12-29,Hapoel Tel Aviv,Ironi Kiryat Shmona,0:1,0,0.0,1.0,2,20,32,3,9,4,2
2014,16,2015-01-03,Hapoel Raanana,Maccabi Petah Tikva,0:0,200,0.0,0.0,1,14,19,3,4,13,5
2014,16,2015-01-03,Hapoel Haifa,Hapoel Tel Aviv,1:1,0,1.0,1.0,1,17,20,9,3,10,5
2014,16,2015-01-03,Ihud Bnei Sakhnin,FC Ashdod,2:3,0,2.0,3.0,2,18,17,8,5,10,11
2014,16,2015-01-03,Ironi Kiryat Shmona,Maccabi Netanya,3:1,0,3.0,1.0,0,35,18,11,7,1,10
2014,16,2015-01-03,Beitar Jerusalem,Hapoel Acre,4:0,0,4.0,0.0,0,19,12,8,4,8,14
2014,16,2015-01-04,Hapoel Petah Tikva,Maccabi Haifa,2:2,4000,2.0,2.0,1,14,19,4,7,13,8
2014,16,2015-01-05,Maccabi Tel Aviv,Hapoel Beer Sheva,0:0,13800,0.0,0.0,1,35,31,13,10,2,3
2014,17,2015-01-10,Hapoel Beer Sheva,Hapoel Raanana,0:1,4000,0.0,1.0,2,32,15,10,4,3,13
2014,17,2015-01-10,Hapoel Tel Aviv,Ihud Bnei Sakhnin,1:1,0,1.0,1.0,1,21,18,4,8,5,11
2014,17,2015-01-10,Maccabi Petah Tikva,Ironi Kiryat Shmona,3:0,0,3.0,0.0,0,20,38,4,13,6,1
2014,17,2015-01-10,Maccabi Netanya,Hapoel Haifa,0:2,3000,0.0,2.0,2,18,18,7,7,11,10
2014,17,2015-01-10,Hapoel Acre,Hapoel Petah Tikva,1:1,0,1.0,1.0,1,12,15,1,5,14,13
2014,17,2015-01-10,FC Ashdod,Beitar Jerusalem,3:3,0,3.0,3.0,1,20,22,7,8,9,5
2014,17,2015-01-11,Maccabi Haifa,Maccabi Tel Aviv,0:1,28988,0.0,1.0,2,20,36,5,11,9,2
2014,18,2015-01-17,Hapoel Haifa,Ironi Kiryat Shmona,1:2,0,1.0,2.0,2,21,38,10,10,7,2
2014,18,2015-01-17,Hapoel Petah Tikva,FC Ashdod,1:2,0,1.0,2.0,2,16,21,3,5,13,8
2014,18,2015-01-17,Hapoel Beer Sheva,Maccabi Petah Tikva,1:0,6000,1.0,0.0,0,32,23,7,7,3,5
2014,18,2015-01-17,Maccabi Tel Aviv,Hapoel Acre,3:0,11500,3.0,0.0,0,39,13,13,2,2,14
2014,18,2015-01-18,Hapoel Raanana,Maccabi Haifa,1:0,2000,1.0,0.0,0,18,20,6,5,12,9
2014,18,2015-01-19,Ihud Bnei Sakhnin,Maccabi Netanya,0:2,0,0.0,2.0,2,19,18,8,4,11,12
2014,18,2015-01-19,Beitar Jerusalem,Hapoel Tel Aviv,1:1,23000,1.0,1.0,1,23,22,8,5,6,7
2014,19,2015-01-24,Hapoel Tel Aviv,Hapoel Petah Tikva,0:0,0,0.0,0.0,1,23,16,6,3,7,13
2014,19,2015-01-24,FC Ashdod,Maccabi Tel Aviv,0:1,2400,0.0,1.0,2,24,42,7,13,4,1
2014,19,2015-01-24,Hapoel Acre,Hapoel Raanana,0:2,0,0.0,2.0,2,13,21,1,8,14,10
2014,19,2015-01-24,Maccabi Petah Tikva,Hapoel Haifa,0:0,0,0.0,0.0,1,23,21,4,10,8,9
2014,19,2015-01-24,Maccabi Haifa,Hapoel Beer Sheva,1:0,27000,1.0,0.0,0,20,35,2,10,11,3
2014,19,2015-01-25,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,1:1,0,1.0,1.0,1,41,19,12,5,2,12
2014,19,2015-01-26,Maccabi Netanya,Beitar Jerusalem,2:0,0,2.0,0.0,0,21,24,6,8,11,6
2014,20,2015-01-31,Maccabi Haifa,Maccabi Petah Tikva,0:1,15000,0.0,1.0,2,23,24,4,5,10,4
2014,20,2015-01-31,Ihud Bnei Sakhnin,Hapoel Haifa,2:0,0,2.0,0.0,0,20,22,5,8,12,11
2014,20,2015-01-31,Hapoel Petah Tikva,Maccabi Netanya,1:1,0,1.0,1.0,1,17,24,3,9,13,5
2014,20,2015-01-31,Hapoel Beer Sheva,Hapoel Acre,3:0,5600,3.0,0.0,0,35,13,7,1,3,14
2014,20,2015-02-01,Beitar Jerusalem,Ironi Kiryat Shmona,3:1,0,3.0,1.0,0,24,42,8,10,7,2
2014,20,2015-02-02,Hapoel Raanana,FC Ashdod,2:0,0,2.0,0.0,0,24,24,10,7,8,7
2014,20,2015-02-02,Maccabi Tel Aviv,Hapoel Tel Aviv,2:0,13500,2.0,0.0,0,45,24,13,4,1,9
2014,21,2015-02-07,Hapoel Tel Aviv,Hapoel Raanana,2:1,0,2.0,1.0,0,24,27,4,13,9,6
2014,21,2015-02-07,Ironi Kiryat Shmona,Hapoel Petah Tikva,3:2,0,3.0,2.0,0,42,18,7,4,2,13
2014,21,2015-02-07,Maccabi Petah Tikva,Ihud Bnei Sakhnin,2:0,0,2.0,0.0,0,27,23,8,5,4,10
2014,21,2015-02-07,FC Ashdod,Hapoel Beer Sheva,2:2,4000,2.0,2.0,1,24,38,7,7,9,3
2014,21,2015-02-07,Hapoel Acre,Maccabi Haifa,0:0,5000,0.0,0.0,1,13,23,1,4,14,11
2014,21,2015-02-08,Maccabi Netanya,Maccabi Tel Aviv,3:3,13500,3.0,3.0,1,25,48,7,13,8,1
2014,21,2015-02-09,Hapoel Haifa,Beitar Jerusalem,3:4,0,3.0,4.0,2,22,27,5,8,12,5
2014,22,2015-02-14,Maccabi Haifa,FC Ashdod,5:0,6100,5.0,0.0,0,24,25,4,5,10,9
2014,22,2015-02-14,Hapoel Acre,Maccabi Petah Tikva,0:2,1000,0.0,2.0,2,14,30,2,10,14,4
2014,22,2015-02-14,Hapoel Petah Tikva,Hapoel Haifa,2:1,0,2.0,1.0,0,18,22,3,4,13,12
2014,22,2015-02-14,Hapoel Raanana,Maccabi Netanya,2:1,0,2.0,1.0,0,27,26,12,8,7,9
2014,22,2015-02-14,Hapoel Beer Sheva,Hapoel Tel Aviv,1:0,6500,1.0,0.0,0,39,27,7,6,3,8
2014,22,2015-02-15,Beitar Jerusalem,Ihud Bnei Sakhnin,1:2,0,1.0,2.0,2,30,23,8,5,5,11
2014,22,2015-02-16,Maccabi Tel Aviv,Ironi Kiryat Shmona,1:1,13710,1.0,1.0,1,49,45,13,7,1,2
2014,23,2015-02-21,Maccabi Netanya,Hapoel Beer Sheva,4:2,7000,4.0,2.0,0,26,42,8,10,9,3
2014,23,2015-02-21,Ironi Kiryat Shmona,Hapoel Raanana,1:1,0,1.0,1.0,1,46,30,8,12,2,6
2014,23,2015-02-21,Ihud Bnei Sakhnin,Hapoel Petah Tikva,0:0,0,0.0,0.0,1,26,21,7,5,10,13
2014,23,2015-02-21,FC Ashdod,Hapoel Acre,0:0,0,0.0,0.0,1,25,14,4,1,11,14
2014,23,2015-02-21,Hapoel Haifa,Maccabi Tel Aviv,2:0,5230,2.0,0.0,0,22,50,1,11,12,1
2014,23,2015-02-22,Maccabi Petah Tikva,Beitar Jerusalem,1:1,6400,1.0,1.0,1,33,30,10,7,4,6
2014,23,2015-02-23,Hapoel Tel Aviv,Maccabi Haifa,2:2,12000,2.0,2.0,1,27,27,5,7,10,9
2014,24,2015-02-28,Hapoel Acre,Hapoel Tel Aviv,1:0,2500,1.0,0.0,0,15,28,2,5,14,9
2014,24,2015-02-28,FC Ashdod,Maccabi Petah Tikva,0:0,1560,0.0,0.0,1,26,34,2,11,11,4
2014,24,2015-02-28,Hapoel Raanana,Hapoel Haifa,2:0,600,2.0,0.0,0,31,25,10,4,6,12
2014,24,2015-02-28,Maccabi Tel Aviv,Ihud Bnei Sakhnin,2:0,10893,2.0,0.0,0,50,27,8,8,1,10
2014,24,2015-02-28,Hapoel Petah Tikva,Beitar Jerusalem,0:1,0,0.0,1.0,2,22,31,6,7,13,6
2014,24,2015-03-01,Hapoel Beer Sheva,Ironi Kiryat Shmona,2:1,7000,2.0,1.0,0,42,47,7,6,3,2
2014,24,2015-03-02,Maccabi Haifa,Maccabi Netanya,2:1,23000,2.0,1.0,0,28,29,8,8,8,7
2014,25,2015-03-07,Hapoel Haifa,Hapoel Beer Sheva,1:1,3850,1.0,1.0,1,25,45,3,10,12,3
2014,25,2015-03-07,Ihud Bnei Sakhnin,Hapoel Raanana,2:0,0,2.0,0.0,0,27,34,7,10,10,6
2014,25,2015-03-07,Hapoel Petah Tikva,Maccabi Petah Tikva,0:0,5000,0.0,0.0,1,22,35,5,11,13,4
2014,25,2015-03-07,Maccabi Netanya,Hapoel Acre,1:1,5000,1.0,1.0,1,29,18,5,5,9,14
2014,25,2015-03-07,Hapoel Tel Aviv,FC Ashdod,3:1,9250,3.0,1.0,0,28,27,4,3,10,11
2014,25,2015-03-08,Ironi Kiryat Shmona,Maccabi Haifa,0:1,4500,0.0,1.0,2,47,31,5,8,2,7
2014,25,2015-03-09,Beitar Jerusalem,Maccabi Tel Aviv,1:0,17200,1.0,0.0,0,34,53,10,8,6,1
2014,26,2015-03-14,FC Ashdod,Maccabi Netanya,2:3,1400,2.0,3.0,2,27,30,3,5,11,9
2014,26,2015-03-14,Hapoel Acre,Ironi Kiryat Shmona,2:0,1500,2.0,0.0,0,19,47,6,5,14,2
2014,26,2015-03-14,Maccabi Petah Tikva,Hapoel Tel Aviv,2:1,4500,2.0,1.0,0,36,31,9,7,5,9
2014,26,2015-03-14,Maccabi Haifa,Hapoel Haifa,2:0,25200,2.0,0.0,0,34,26,11,4,6,12
2014,26,2015-03-14,Hapoel Raanana,Beitar Jerusalem,0:2,5800,0.0,2.0,2,34,37,7,10,7,6
2014,26,2015-03-15,Hapoel Beer Sheva,Ihud Bnei Sakhnin,2:0,6000,2.0,0.0,0,46,30,8,7,3,10
2014,26,2015-03-16,Maccabi Tel Aviv,Hapoel Petah Tikva,2:0,10853,2.0,0.0,0,53,23,5,5,1,13
2014,27,2015-03-21,Hapoel Beer Sheva,Maccabi Petah Tikva,3:0,6000,3.0,0.0,0,49,39,10,9,2,5
2014,27,2015-03-21,Hapoel Raanana,FC Ashdod,4:0,185,4.0,0.0,0,34,27,7,2,7,11
2014,27,2015-03-21,Hapoel Tel Aviv,Hapoel Acre,2:0,8054,2.0,0.0,0,31,22,4,8,9,14
2014,27,2015-03-21,Ihud Bnei Sakhnin,Hapoel Haifa,1:0,2000,1.0,0.0,0,30,26,7,4,10,12
2014,27,2015-03-21,Maccabi Netanya,Hapoel Petah Tikva,3:1,3800,3.0,1.0,0,33,23,7,5,9,13
2014,27,2015-03-22,Ironi Kiryat Shmona,Beitar Jerusalem,1:2,2200,1.0,2.0,2,47,40,2,10,3,4
2014,27,2015-03-22,Maccabi Tel Aviv,Maccabi Haifa,2:1,13000,2.0,1.0,0,56,37,7,13,1,6
2014,28,2015-04-05,Maccabi Haifa,Beitar Jerusalem,1:0,29235,1.0,0.0,0,37,43,10,13,6,4
2014,28,2015-04-06,Maccabi Petah Tikva,Ironi Kiryat Shmona,0:1,700,0.0,1.0,2,39,47,6,1,6,3
2014,28,2015-04-06,Maccabi Tel Aviv,Hapoel Beer Sheva,3:1,13732,3.0,1.0,0,59,52,9,10,1,2
2014,28,2015-04-11,Hapoel Haifa,Hapoel Tel Aviv,0:1,3000,0.0,1.0,2,26,34,4,7,12,9
2014,28,2015-04-11,Hapoel Raanana,Maccabi Netanya,1:2,1000,1.0,2.0,2,37,36,7,10,7,9
2014,28,2015-04-11,FC Ashdod,Hapoel Acre,0:0,350,0.0,0.0,1,27,22,2,8,11,14
2014,28,2015-04-11,Hapoel Petah Tikva,Ihud Bnei Sakhnin,2:3,2000,2.0,3.0,2,23,33,2,7,14,10
2014,29,2015-04-12,Beitar Jerusalem,Maccabi Petah Tikva,0:0,3000,0.0,0.0,1,43,39,12,5,4,6
2014,29,2015-04-12,Hapoel Beer Sheva,Maccabi Haifa,1:1,6000,1.0,1.0,1,52,40,10,12,2,6
2014,29,2015-04-13,Ironi Kiryat Shmona,Maccabi Tel Aviv,0:0,3800,0.0,0.0,1,50,62,3,12,3,1
2014,29,2015-04-18,Hapoel Tel Aviv,Hapoel Petah Tikva,1:2,8365,1.0,2.0,2,37,23,9,1,9,14
2014,29,2015-04-18,Hapoel Acre,Hapoel Haifa,1:0,3500,1.0,0.0,0,23,26,8,1,14,12
2014,29,2015-04-18,Ihud Bnei Sakhnin,Hapoel Raanana,1:1,1500,1.0,1.0,1,36,37,9,6,10,8
2014,29,2015-04-18,Maccabi Netanya,FC Ashdod,0:0,3040,0.0,0.0,1,39,28,10,2,7,11
2014,30,2015-04-19,Maccabi Tel Aviv,Beitar Jerusalem,4:1,12600,4.0,1.0,0,63,44,10,10,1,4
2014,30,2015-04-19,Hapoel Beer Sheva,Ironi Kiryat Shmona,2:2,4500,2.0,2.0,1,53,51,8,4,2,3
2014,30,2015-04-20,Maccabi Haifa,Maccabi Petah Tikva,0:0,21150,0.0,0.0,1,41,40,10,5,5,6
2014,31,2015-04-25,Maccabi Petah Tikva,Maccabi Tel Aviv,1:1,9000,1.0,1.0,1,41,66,5,13,6,1
2014,30,2015-04-25,Hapoel Petah Tikva,Hapoel Acre,0:2,4500,0.0,2.0,2,26,26,4,8,14,12
2014,30,2015-04-25,Hapoel Raanana,Hapoel Tel Aviv,2:2,2000,2.0,2.0,1,38,37,4,9,8,10
2014,30,2015-04-25,FC Ashdod,Hapoel Haifa,0:0,1400,0.0,0.0,1,29,26,2,1,12,13
2014,30,2015-04-25,Maccabi Netanya,Ihud Bnei Sakhnin,2:3,3000,2.0,3.0,2,40,37,11,10,7,10
2014,31,2015-04-26,Beitar Jerusalem,Hapoel Beer Sheva,1:1,6500,1.0,1.0,1,44,54,7,8,4,2
2014,31,2015-04-27,Ironi Kiryat Shmona,Maccabi Haifa,1:0,2000,1.0,0.0,0,52,42,5,8,3,6
2014,32,2015-05-02,Beitar Jerusalem,Ironi Kiryat Shmona,0:1,5930,0.0,1.0,2,45,55,5,8,4,2
2014,31,2015-05-02,Hapoel Tel Aviv,Maccabi Netanya,2:1,6040,2.0,1.0,0,38,40,7,10,10,7
2014,31,2015-05-02,Ihud Bnei Sakhnin,FC Ashdod,1:1,1000,1.0,1.0,1,40,30,10,3,9,11
2014,31,2015-05-02,Hapoel Haifa,Hapoel Petah Tikva,3:2,4000,3.0,2.0,0,27,26,1,3,13,14
2014,31,2015-05-02,Hapoel Acre,Hapoel Raanana,2:0,2000,2.0,0.0,0,29,39,10,5,13,10
2014,32,2015-05-03,Maccabi Petah Tikva,Hapoel Beer Sheva,1:2,3500,1.0,2.0,2,42,55,3,6,5,3
2014,32,2015-05-04,Maccabi Haifa,Maccabi Tel Aviv,1:1,30000,1.0,1.0,1,42,67,5,11,6,1
2014,33,2015-05-09,Ironi Kiryat Shmona,Maccabi Petah Tikva,2:0,1500,2.0,0.0,0,58,42,11,3,2,6
2014,32,2015-05-09,Ihud Bnei Sakhnin,Hapoel Tel Aviv,2:0,1500,2.0,0.0,0,41,41,11,10,7,8
2014,32,2015-05-09,FC Ashdod,Hapoel Petah Tikva,2:4,1500,2.0,4.0,2,31,26,4,3,12,14
2014,32,2015-05-09,Hapoel Raanana,Hapoel Haifa,1:2,1000,1.0,2.0,2,39,30,5,4,10,13
2014,33,2015-05-10,Beitar Jerusalem,Maccabi Haifa,1:1,16200,1.0,1.0,1,45,43,2,6,4,6
2014,33,2015-05-11,Hapoel Beer Sheva,Maccabi Tel Aviv,1:1,9000,1.0,1.0,1,58,68,6,9,3,1
2014,32,2015-05-11,Maccabi Netanya,Hapoel Acre,1:2,3000,1.0,2.0,2,40,32,7,10,9,12
2014,34,2015-05-16,Maccabi Haifa,Hapoel Beer Sheva,4:0,21000,4.0,0.0,0,44,59,4,7,6,3
2014,33,2015-05-16,Hapoel Petah Tikva,Hapoel Raanana,4:2,600,4.0,2.0,0,29,39,6,2,14,10
2014,33,2015-05-16,Hapoel Tel Aviv,FC Ashdod,1:0,6300,1.0,0.0,0,41,31,7,4,8,14
2014,33,2015-05-16,Hapoel Acre,Ihud Bnei Sakhnin,1:0,2000,1.0,0.0,0,35,44,13,11,11,6
2014,33,2015-05-16,Hapoel Haifa,Maccabi Netanya,0:0,6700,0.0,0.0,1,33,40,7,4,12,9
2014,34,2015-05-17,Maccabi Tel Aviv,Ironi Kiryat Shmona,2:1,12700,2.0,1.0,0,69,61,7,11,1,2
2014,34,2015-05-18,Maccabi Petah Tikva,Beitar Jerusalem,1:2,5000,1.0,2.0,2,42,46,3,3,8,5
2014,35,2015-05-24,Ironi Kiryat Shmona,Hapoel Beer Sheva,3:1,500,3.0,1.0,0,61,59,10,6,2,3
2014,35,2015-05-25,Maccabi Petah Tikva,Maccabi Haifa,1:0,5000,1.0,0.0,0,42,47,2,6,8,5
2014,35,2015-05-25,Beitar Jerusalem,Maccabi Tel Aviv,3:0,10000,3.0,0.0,0,49,72,5,9,4,1
2014,36,2015-05-30,Maccabi Haifa,Ironi Kiryat Shmona,4:1,13000,4.0,1.0,0,47,64,5,12,5,2
2014,36,2015-05-30,Hapoel Beer Sheva,Beitar Jerusalem,4:0,4800,4.0,0.0,0,59,52,5,8,3,4
2014,36,2015-06-01,Maccabi Tel Aviv,Maccabi Petah Tikva,0:2,11421,0.0,2.0,2,72,45,6,4,1,6
2015,1,2015-08-22,Maccabi Tel Aviv,Ihud Bnei Sakhnin,3:2,11007,3.0,2.0,0,0,0,0,0,9,6
2015,1,2015-08-22,Hapoel Raanana,Hapoel Kfar Saba,2:2,1000,2.0,2.0,1,0,0,0,0,11,12
2015,1,2015-08-22,Maccabi Petah Tikva,Maccabi Netanya,1:0,3000,1.0,0.0,0,0,0,0,0,7,8
2015,1,2015-08-22,Hapoel Acre,Hapoel Haifa,0:1,4000,0.0,1.0,2,0,0,0,0,5,7
2015,1,2015-08-22,Maccabi Haifa,Bnei Yehuda Tel Aviv,0:3,30000,0.0,3.0,2,0,0,0,0,10,14
2015,1,2015-08-23,Ironi Kiryat Shmona,Hapoel Beer Sheva,1:3,3500,1.0,3.0,2,0,0,0,0,8,12
2015,1,2015-08-24,Beitar Jerusalem,Hapoel Tel Aviv,0:0,21000,0.0,0.0,1,0,0,0,0,13,14
2015,2,2015-08-29,Hapoel Kfar Saba,Maccabi Haifa,1:0,3000,1.0,0.0,0,1,0,1,0,8,14
2015,2,2015-08-29,Hapoel Haifa,Maccabi Petah Tikva,0:3,3500,0.0,3.0,2,3,3,3,3,2,3
2015,2,2015-08-29,Ihud Bnei Sakhnin,Hapoel Raanana,2:3,1000,2.0,3.0,2,0,1,0,1,13,8
2015,2,2015-08-29,Hapoel Tel Aviv,Ironi Kiryat Shmona,0:3,9300,0.0,3.0,2,1,0,1,0,9,11
2015,2,2015-08-30,Maccabi Netanya,Beitar Jerusalem,0:0,9000,0.0,0.0,1,0,1,0,1,12,9
2015,2,2015-08-30,Hapoel Beer Sheva,Maccabi Tel Aviv,0:1,23000,0.0,1.0,2,3,3,3,3,6,7
2015,2,2015-08-31,Bnei Yehuda Tel Aviv,Hapoel Acre,0:2,3500,0.0,2.0,2,3,0,3,0,8,12
2015,3,2015-09-12,Hapoel Tel Aviv,Maccabi Netanya,1:1,11200,1.0,1.0,1,1,1,1,1,12,11
2015,3,2015-09-12,Maccabi Petah Tikva,Bnei Yehuda Tel Aviv,3:1,2000,3.0,1.0,0,6,3,6,3,1,9
2015,3,2015-09-12,Maccabi Haifa,Ihud Bnei Sakhnin,0:0,18540,0.0,0.0,1,0,0,0,0,14,13
2015,3,2015-09-12,Hapoel Raanana,Hapoel Beer Sheva,2:3,3000,2.0,3.0,2,4,3,4,3,3,8
2015,3,2015-09-12,Hapoel Acre,Hapoel Kfar Saba,1:0,700,1.0,0.0,0,3,4,3,4,6,5
2015,3,2015-09-12,Beitar Jerusalem,Hapoel Haifa,1:1,3200,1.0,1.0,1,2,3,2,3,11,8
2015,3,2015-09-12,Ironi Kiryat Shmona,Maccabi Tel Aviv,1:1,4200,1.0,1.0,1,3,6,3,6,8,4
2015,4,2015-09-19,Hapoel Haifa,Hapoel Tel Aviv,0:1,4500,0.0,1.0,2,4,2,4,2,6,12
2015,4,2015-09-19,Hapoel Kfar Saba,Maccabi Petah Tikva,0:1,2500,0.0,1.0,2,4,9,4,9,9,1
2015,4,2015-09-19,Ihud Bnei Sakhnin,Hapoel Acre,2:0,1000,2.0,0.0,0,1,6,1,6,13,3
2015,4,2015-09-19,Maccabi Netanya,Ironi Kiryat Shmona,1:1,3500,1.0,1.0,1,2,4,2,4,13,6
2015,4,2015-09-19,Bnei Yehuda Tel Aviv,Beitar Jerusalem,2:1,6700,2.0,1.0,0,3,3,3,3,13,12
2015,4,2015-09-20,Maccabi Tel Aviv,Hapoel Raanana,1:2,10266,1.0,2.0,2,7,4,7,4,2,10
2015,4,2015-09-21,Hapoel Beer Sheva,Maccabi Haifa,0:0,15100,0.0,0.0,1,6,1,6,1,5,14
2015,5,2015-09-26,Ironi Kiryat Shmona,Hapoel Raanana,0:0,700,0.0,0.0,1,5,7,5,7,7,4
2015,5,2015-09-26,Hapoel Acre,Hapoel Beer Sheva,1:0,900,1.0,0.0,0,6,7,6,7,5,3
2015,5,2015-09-26,Maccabi Petah Tikva,Ihud Bnei Sakhnin,0:1,3200,0.0,1.0,2,12,4,12,4,1,10
2015,5,2015-09-26,Maccabi Netanya,Hapoel Haifa,1:2,4100,1.0,2.0,2,3,4,3,4,12,10
2015,5,2015-09-26,Maccabi Haifa,Maccabi Tel Aviv,0:2,29550,0.0,2.0,2,2,7,2,7,14,7
2015,5,2015-09-28,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,3:1,11267,3.0,1.0,0,5,6,5,6,10,9
2015,5,2015-09-28,Beitar Jerusalem,Hapoel Kfar Saba,3:1,5500,3.0,1.0,0,3,4,3,4,13,11
2015,6,2015-10-03,Bnei Yehuda Tel Aviv,Maccabi Netanya,1:2,2500,1.0,2.0,2,6,3,6,3,11,13
2015,6,2015-10-03,Hapoel Kfar Saba,Hapoel Tel Aviv,1:1,2400,1.0,1.0,1,4,8,4,8,13,5
2015,6,2015-10-03,Hapoel Raanana,Maccabi Haifa,0:2,6200,0.0,2.0,2,8,2,8,2,5,14
2015,6,2015-10-03,Hapoel Haifa,Ironi Kiryat Shmona,1:4,2800,1.0,4.0,2,7,6,7,6,6,9
2015,6,2015-10-03,Maccabi Tel Aviv,Hapoel Acre,5:0,11742,5.0,0.0,0,10,9,10,9,2,3
2015,6,2015-10-03,Hapoel Beer Sheva,Maccabi Petah Tikva,5:2,15500,5.0,2.0,0,7,12,7,12,9,2
2015,6,2015-10-05,Ihud Bnei Sakhnin,Beitar Jerusalem,1:3,7000,1.0,3.0,2,7,6,7,6,9,11
2015,7,2015-10-17,Hapoel Tel Aviv,Ihud Bnei Sakhnin,0:4,8024,0.0,4.0,2,9,7,8,7,7,10
2015,7,2015-10-17,Hapoel Haifa,Bnei Yehuda Tel Aviv,0:1,2500,0.0,1.0,2,7,6,4,3,10,12
2015,7,2015-10-17,Hapoel Acre,Hapoel Raanana,0:1,800,0.0,1.0,2,9,8,9,7,5,10
2015,7,2015-10-17,Maccabi Netanya,Hapoel Kfar Saba,0:1,2000,0.0,1.0,2,6,5,6,4,12,14
2015,7,2015-10-17,Maccabi Petah Tikva,Maccabi Tel Aviv,1:2,10000,1.0,2.0,2,12,13,9,10,2,1
2015,7,2015-10-18,Ironi Kiryat Shmona,Maccabi Haifa,2:0,4000,2.0,0.0,0,9,5,9,5,7,14
2015,7,2015-10-19,Beitar Jerusalem,Hapoel Beer Sheva,1:3,12000,1.0,3.0,2,9,10,8,7,8,6
2015,8,2015-10-24,Ihud Bnei Sakhnin,Maccabi Netanya,0:0,1000,0.0,0.0,1,10,6,10,5,6,13
2015,8,2015-10-24,Maccabi Petah Tikva,Hapoel Raanana,0:2,1000,0.0,2.0,2,12,11,6,7,4,6
2015,8,2015-10-24,Hapoel Kfar Saba,Hapoel Haifa,2:2,3000,2.0,2.0,1,8,7,4,4,11,12
2015,8,2015-10-24,Bnei Yehuda Tel Aviv,Ironi Kiryat Shmona,2:2,1800,2.0,2.0,1,9,12,6,9,11,4
2015,8,2015-10-24,Maccabi Haifa,Hapoel Acre,4:0,18640,4.0,0.0,0,5,9,5,6,14,8
2015,8,2015-10-25,Hapoel Beer Sheva,Hapoel Tel Aviv,3:1,14000,3.0,1.0,0,13,9,10,8,4,11
2015,8,2015-10-26,Maccabi Tel Aviv,Beitar Jerusalem,2:4,12820,2.0,4.0,2,16,9,10,7,2,9
2015,9,2015-10-31,Ironi Kiryat Shmona,Hapoel Acre,0:0,1000,0.0,0.0,1,13,9,9,3,4,9
2015,9,2015-10-31,Hapoel Tel Aviv,Maccabi Tel Aviv,0:1,12178,0.0,1.0,2,9,16,7,9,11,2
2015,9,2015-10-31,Hapoel Haifa,Ihud Bnei Sakhnin,2:0,2500,2.0,0.0,0,8,11,4,10,12,7
2015,9,2015-10-31,Maccabi Petah Tikva,Maccabi Haifa,1:1,8200,1.0,1.0,1,12,8,3,7,5,13
2015,9,2015-11-01,Bnei Yehuda Tel Aviv,Hapoel Kfar Saba,2:1,3200,2.0,1.0,0,10,9,7,5,10,12
2015,9,2015-11-01,Maccabi Netanya,Hapoel Beer Sheva,0:2,5000,0.0,2.0,2,7,16,5,10,14,2
2015,9,2015-11-02,Beitar Jerusalem,Hapoel Raanana,1:0,14200,1.0,0.0,0,12,14,9,10,7,4
2015,10,2015-11-07,Hapoel Raanana,Hapoel Tel Aviv,0:1,5100,0.0,1.0,2,14,9,7,4,5,13
2015,10,2015-11-07,Ihud Bnei Sakhnin,Bnei Yehuda Tel Aviv,2:2,2800,2.0,2.0,1,11,13,7,7,10,7
2015,10,2015-11-07,Hapoel Kfar Saba,Ironi Kiryat Shmona,0:0,1100,0.0,0.0,1,9,14,5,9,13,4
2015,10,2015-11-07,Hapoel Acre,Maccabi Petah Tikva,1:0,600,1.0,0.0,0,10,13,4,1,11,7
2015,10,2015-11-07,Maccabi Tel Aviv,Maccabi Netanya,2:1,11100,2.0,1.0,0,19,7,12,4,2,14
2015,10,2015-11-08,Maccabi Haifa,Beitar Jerusalem,0:2,29386,0.0,2.0,2,9,15,7,12,13,4
2015,10,2015-11-09,Hapoel Beer Sheva,Hapoel Haifa,1:0,3800,1.0,0.0,0,19,11,12,7,2,11
2015,11,2015-11-21,Hapoel Haifa,Maccabi Tel Aviv,0:3,5500,0.0,3.0,2,11,22,4,12,11,2
2015,11,2015-11-21,Ironi Kiryat Shmona,Maccabi Petah Tikva,0:1,1000,0.0,1.0,2,15,13,9,1,4,8
